Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno
deign,19,12,0.3137254901960784,11.58,3.68,0.631578947368421
deinstitutionalization,19,19,0.0196078431372549,16.05,2.93,1.0
deity,19,18,0.5490196078431373,13.0,5.8,0.9473684210526315
deject,18,18,0.0196078431372549,12.33,2.77,1.0
dejected,19,18,0.21568627450980393,11.5,2.75,0.9473684210526315
dejeuner,18,5,0.0196078431372549,13.2,3.56,0.2777777777777778
delay,18,18,11.019607843137255,8.78,2.05,1.0
dele,19,8,0.0392156862745098,15.5,3.89,0.42105263157894735
delectable,21,21,0.37254901960784315,13.0,3.96,1.0
delectation,20,7,0.058823529411764705,12.71,4.42,0.35
delegate,18,18,1.4313725490196079,12.61,3.13,1.0
delegation,20,19,1.3725490196078431,13.32,2.6,0.95
delete,18,18,1.7647058823529411,7.78,2.98,1.0
deleterious,20,12,0.17647058823529413,17.0,3.69,0.6
deletion,19,19,0.11764705882352941,11.32,3.28,1.0
delft,19,11,0.19607843137254902,14.0,5.87,0.5789473684210527
delftware,19,6,0.058823529411764705,13.67,3.56,0.3157894736842105
deli,19,19,2.1176470588235294,8.84,3.22,1.0
deliberate,20,20,2.843137254901961,11.4,2.44,1.0
deliberation,19,19,0.39215686274509803,13.79,3.55,1.0
delicacy,18,15,1.392156862745098,10.47,3.93,0.8333333333333334
delicate,20,20,9.509803921568627,8.2,2.59,1.0
delicatessen,18,16,0.803921568627451,12.06,4.46,0.8888888888888888
delicious,20,20,21.529411764705884,6.5,2.26,1.0
deliciousness,18,18,0.17647058823529413,8.94,3.56,1.0
delight,19,19,5.647058823529412,8.68,2.65,1.0
delighted,18,18,12.941176470588236,8.11,3.05,1.0
delightful,18,18,9.196078431372548,9.72,3.41,1.0
delineate,18,15,0.0196078431372549,12.73,2.87,0.8333333333333334
delineation,20,15,0.0196078431372549,16.0,2.93,0.75
delinquency,19,19,0.45098039215686275,13.26,2.75,1.0
delinquent,19,19,1.392156862745098,11.0,2.69,1.0
delirious,19,19,2.6470588235294117,10.79,2.82,1.0
delirium,19,18,0.7058823529411765,12.61,2.23,0.9473684210526315
deliver,19,19,28.352941176470587,6.63,2.54,1.0
deliverable,20,20,0.0196078431372549,10.0,2.49,1.0
deliverance,18,17,0.5882352941176471,11.88,2.98,0.9444444444444444
deliverer,19,19,0.0784313725490196,8.11,3.36,1.0
delivery,19,19,19.941176470588236,7.68,1.83,1.0
deliveryman,18,17,0.13725490196078433,7.76,3.05,0.9444444444444444
dell,21,19,2.4313725490196076,8.502315,4.9,0.9047619047619048
delouse,18,14,0.0784313725490196,12.79,4.56,0.7777777777777778
delphinium,19,9,0.0392156862745098,14.22,5.76,0.47368421052631576
delta,19,18,8.333333333333334,11.11,3.6,0.9473684210526315
delude,18,18,0.43137254901960786,13.28,3.66,1.0
deluge,1909,1545,0.39215686274509803,13.68,3.56,0.8093242535358827
delusion,19,19,2.7058823529411766,9.95,3.06,1.0
delusional,18,17,2.784313725490196,12.41,2.18,0.9444444444444444
delusionary,18,18,0.0196078431372549,12.94,2.34,1.0
deluxe,19,19,1.9215686274509804,9.79,3.41,1.0
delve,21,14,0.27450980392156865,11.5,3.41,0.6666666666666666
demagnetize,19,18,0.0784313725490196,12.56,3.7,0.9473684210526315
demagogue,19,13,0.058823529411764705,16.38,2.26,0.6842105263157895
demagoguery,18,11,0.0392156862745098,14.18,4.49,0.6111111111111112
demand,18,18,17.11764705882353,7.83,3.87,1.0
demander,19,18,0.0196078431372549,10.78,3.95,0.9473684210526315
demarcation,18,13,0.09803921568627451,13.92,1.85,0.7222222222222222
dematerialize,19,19,0.058823529411764705,12.05,3.26,1.0
demean,19,18,0.35294117647058826,13.11,4.79,0.9473684210526315
demeaning,18,18,0.8627450980392157,11.61,2.81,1.0
demeanor,18,18,1.0588235294117647,12.56,3.88,1.0
dement,19,16,0.0196078431372549,15.25,3.71,0.8421052631578947
demented,19,18,1.7843137254901962,11.61,2.95,0.9473684210526315
dementia,19,19,1.2941176470588236,12.32,3.22,1.0
demerit,21,17,0.19607843137254902,11.71,3.39,0.8095238095238095
demigod,19,14,0.09803921568627451,13.29,2.33,0.7368421052631579
demilitarized,19,19,0.11764705882352941,15.42,4.19,1.0
demimonde,19,7,0.0196078431372549,16.57,4.43,0.3684210526315789
demineralization,22,19,0.0196078431372549,12.11,3.43,0.8636363636363636
demise,19,18,1.7058823529411764,10.67,3.18,0.9473684210526315
demitasse,19,11,0.0784313725490196,15.09,5.56,0.5789473684210527
demiurge,19,8,0.0196078431372549,15.62,3.16,0.42105263157894735
demo,19,19,3.2941176470588234,11.21,3.92,1.0
demobilization,19,18,0.0196078431372549,13.22,3.93,0.9473684210526315
democracy,18,18,6.607843137254902,10.17,3.4,1.0
democrat,19,19,1.6862745098039216,11.21,3.65,1.0
democratic,18,18,3.549019607843137,10.22,3.42,1.0
democratize,18,14,0.0196078431372549,12.64,3.03,0.7777777777777778
demographic,18,17,0.8627450980392157,12.65,2.67,0.9444444444444444
demolish,19,19,0.5294117647058824,9.11,2.54,1.0
demolition,20,20,2.823529411764706,9.05,2.01,1.0
demon,19,19,31.235294117647058,7.16,2.75,1.0
demoniac,18,11,0.0196078431372549,13.27,3.85,0.6111111111111112
demoniacal,19,13,0.0196078431372549,13.46,2.82,0.6842105263157895
demonic,19,19,3.019607843137255,10.32,2.93,1.0
demonism,18,16,0.0196078431372549,13.62,3.18,0.8888888888888888
demonize,20,20,0.11764705882352941,13.0,2.25,1.0
demonologist,19,16,0.0392156862745098,14.0,3.33,0.8421052631578947
demonology,18,15,0.09803921568627451,14.33,2.41,0.8333333333333334
demonstrable,18,16,0.09803921568627451,13.75,2.62,0.8888888888888888
demonstrandum,18,7,0.0196078431372549,13.57,1.99,0.3888888888888889
demonstrate,19,19,4.666666666666667,9.05,2.8,1.0
demonstration,19,19,7.176470588235294,10.11,2.54,1.0
demonstrative,19,19,0.35294117647058826,11.63,2.22,1.0
demonstrator,20,20,0.1568627450980392,9.3,2.0,1.0
demoralization,18,16,0.0196078431372549,15.0,2.99,0.8888888888888888
demoralize,18,17,0.058823529411764705,13.88,2.52,0.9444444444444444
demoralizer,19,18,0.0196078431372549,13.83,3.26,0.9473684210526315
demote,20,19,0.0392156862745098,12.89,3.21,0.95
demotic,18,6,0.058823529411764705,15.5,1.87,0.3333333333333333
demotion,18,16,0.3137254901960784,12.56,3.12,0.8888888888888888
demount,19,15,0.0196078431372549,10.8,3.55,0.7894736842105263
demur,20,12,0.0196078431372549,14.33,3.6,0.6
demure,19,18,0.39215686274509803,12.78,3.57,0.9473684210526315
demurrer,19,13,0.0784313725490196,14.92,4.29,0.6842105263157895
demystify,19,17,0.058823529411764705,13.41,2.03,0.8947368421052632
den,21,20,6.117647058823529,5.7,1.66,0.9523809523809523
denaturalization,18,16,0.0196078431372549,15.31,3.55,0.8888888888888888
denatured,18,17,0.0784313725490196,13.88,5.16,0.9444444444444444
dengue,20,6,0.0784313725490196,12.33,3.5,0.3
deniability,20,20,0.5686274509803921,12.55,3.43,1.0
deniable,19,19,0.1568627450980392,10.05,2.7,1.0
denial,20,20,5.254901960784314,9.45,2.87,1.0
denigrate,19,12,0.2549019607843137,14.17,4.43,0.631578947368421
denigration,20,15,0.0196078431372549,13.4,3.14,0.75
denim,18,18,0.6470588235294118,8.22,2.34,1.0
denims,18,18,0.09803921568627451,8.0,2.66,1.0
denizen,19,11,0.0392156862745098,14.36,3.53,0.5789473684210527
denomination,18,18,0.35294117647058826,10.56,2.55,1.0
denominational,20,19,0.0196078431372549,10.95,3.63,0.95
denominator,18,18,0.5490196078431373,11.17,3.17,1.0
denote,22,21,0.0784313725490196,11.241164,3.33,0.9545454545454546
denouement,18,8,0.17647058823529413,15.0,3.42,0.4444444444444444
denounce,19,19,0.8627450980392157,12.16,3.22,1.0
dense,20,20,2.1176470588235294,10.2,2.33,1.0
denseness,19,18,0.0196078431372549,11.78,2.98,0.9473684210526315
densitometer,18,7,0.058823529411764705,16.0,4.51,0.3888888888888889
density,19,19,1.4313725490196079,10.79,2.3,1.0
dent,18,18,3.5294117647058822,7.33,2.22,1.0
dental,19,19,6.176470588235294,7.21,1.65,1.0
dentate,19,7,,15.14,3.89,0.3684210526315789
dentifrice,18,7,0.0392156862745098,15.43,4.31,0.3888888888888889
dentin,19,12,0.0196078431372549,11.33,2.71,0.631578947368421
dentist,18,18,11.196078431372548,5.22,2.51,1.0
dentistry,21,21,0.37254901960784315,8.81,3.75,1.0
dentition,20,14,0.0392156862745098,15.36,5.21,0.7
denture,19,19,0.19607843137254902,10.16,3.64,1.0
denudation,19,9,,15.0,2.65,0.47368421052631576
deny,20,20,21.392156862745097,7.8,2.04,1.0
deodorant,18,18,1.607843137254902,8.83,3.42,1.0
deodorize,21,21,0.0392156862745098,11.48,2.98,1.0
deodorizer,18,18,0.0392156862745098,12.11,3.41,1.0
deoxyribonucleic,19,15,0.0392156862745098,15.47,3.83,0.7894736842105263
depart,18,18,2.1372549019607843,9.89,3.46,1.0
department,19,19,63.84313725490196,9.84,3.53,1.0
departmental,19,18,0.8235294117647058,12.61,3.35,0.9473684210526315
departure,18,18,5.392156862745098,9.78,2.96,1.0
depend,18,18,9.882352941176471,8.5,2.81,1.0
dependability,19,19,0.0784313725490196,10.05,3.12,1.0
dependable,18,18,1.6666666666666667,8.78,1.99,1.0
dependant,18,18,0.13725490196078433,10.67,2.99,1.0
dependence,19,19,0.4117647058823529,10.68,2.79,1.0
dependency,18,18,0.5098039215686274,11.0,2.5,1.0
dependent,19,19,2.235294117647059,9.32,3.09,1.0
depict,20,20,0.5294117647058824,11.5,2.82,1.0
depiction,19,18,0.3137254901960784,11.44,2.41,0.9473684210526315
depilatory,19,11,0.1568627450980392,14.45,3.93,0.5789473684210527
deplane,18,12,0.0392156862745098,10.92,3.4,0.6666666666666666
deplete,20,19,0.13725490196078433,12.53,3.82,0.95
depletion,19,18,0.2549019607843137,14.22,3.15,0.9473684210526315
deplorable,18,17,0.9215686274509803,14.24,1.82,0.9444444444444444
deplore,18,15,0.23529411764705882,12.4,2.77,0.8333333333333334
deploy,18,18,2.6470588235294117,12.44,3.62,1.0
deployable,19,18,0.0196078431372549,13.5,2.57,0.9473684210526315
deployment,18,17,1.2549019607843137,12.29,3.33,0.9444444444444444
depolarization,18,13,0.0196078431372549,14.54,2.67,0.7222222222222222
depopulate,18,15,0.058823529411764705,13.27,2.6,0.8333333333333334
depopulation,18,18,0.0196078431372549,12.33,2.89,1.0
deport,18,17,0.7843137254901961,12.65,3.16,0.9444444444444444
deportation,20,20,0.7843137254901961,13.95,4.58,1.0
deportment,18,18,0.23529411764705882,14.33,3.8,1.0
depose,18,16,0.4117647058823529,13.56,3.24,0.8888888888888888
deposer,20,18,0.0196078431372549,15.28,2.02,0.9
deposit,20,20,10.803921568627452,8.65,2.89,1.0
deposition,19,17,3.0,13.59,2.81,0.8947368421052632
depositor,18,17,0.09803921568627451,13.65,3.3,0.9444444444444444
depository,18,17,0.9803921568627451,13.18,3.45,0.9444444444444444
depot,18,18,2.9411764705882355,9.11,4.39,1.0
depravation,18,16,0.058823529411764705,13.62,2.25,0.8888888888888888
deprave,19,17,0.058823529411764705,10.88,1.69,0.8947368421052632
depravity,19,19,0.6666666666666666,13.37,3.25,1.0
deprecate,20,19,0.0392156862745098,13.79,3.05,0.95
deprecatory,19,13,,15.0,3.0,0.6842105263157895
depreciate,19,19,0.1568627450980392,13.37,3.55,1.0
depreciation,18,16,0.35294117647058826,15.19,3.17,0.8888888888888888
depredation,18,15,0.0392156862745098,15.2,3.34,0.8333333333333334
depress,20,20,0.7058823529411765,9.75,2.55,1.0
depressant,18,18,0.09803921568627451,12.28,2.85,1.0
depressed,19,19,16.274509803921568,9.47,2.44,1.0
depressing,19,19,6.352941176470588,11.74,4.57,1.0
depression,35,35,7.96078431372549,10.71,3.0,1.0
depressive,19,19,0.43137254901960786,11.89,2.85,1.0
depressor,21,16,0.11764705882352941,10.25,4.14,0.7619047619047619
depressurization,20,19,0.09803921568627451,13.68,3.51,0.95
depressurize,19,17,0.0392156862745098,12.29,2.57,0.8947368421052632
deprivation,19,18,0.7843137254901961,11.17,3.49,0.9473684210526315
deprive,19,19,1.3137254901960784,9.37,2.81,1.0
deprogram,20,15,0.0784313725490196,16.33,5.72,0.75
deprogrammer,18,11,0.058823529411764705,15.64,2.2,0.6111111111111112
dept,19,13,0.49019607843137253,8.0,2.35,0.6842105263157895
depth,18,18,8.254901960784315,9.72,3.32,1.0
deputation,20,11,0.058823529411764705,17.64,3.56,0.55
depute,19,11,0.0196078431372549,14.64,3.61,0.5789473684210527
deputize,18,12,0.35294117647058826,12.0,3.79,0.6666666666666666
deputy,20,20,15.647058823529411,6.45,3.53,1.0
deracinate,19,6,0.0392156862745098,17.17,5.71,0.3157894736842105
derail,18,18,0.5686274509803921,10.67,2.4,1.0
derailment,18,17,0.21568627450980393,12.0,2.72,0.9444444444444444
derangement,19,19,0.13725490196078433,14.32,3.77,1.0
derby,20,20,2.196078431372549,10.45,3.75,1.0
deregulation,19,17,0.058823529411764705,15.0,3.82,0.8947368421052632
derelict,18,16,0.7843137254901961,14.38,3.28,0.8888888888888888
dereliction,18,12,0.2549019607843137,14.33,3.39,0.6666666666666666
deride,19,18,0.09803921568627451,12.5,3.76,0.9473684210526315
